,season_column,tm,fg,fga,fg_percent,x3p,x3pa,x3p_percent,x2p,x2pa,x2p_percent,e_fg_percent,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,teamChemistry,playoffs
1427,2015,UTA,1724.0,3786.4,5.8656,400.45000000000005,1165.2,4.5401,1334.4,2846.2,5.1638,5.1021,793.1,1227.0,636.7,1652.95,2327.15,892.9000000000001,427.29999999999995,334.15000000000003,865.05,1093.65,5533.0,786.0,False
1428,2015,WAS,1895.2,3924.4,5.24895,333.45,921.5500000000001,2.8667000000000002,1566.6,3344.8,4.7836,4.2759,803.0,1146.8,517.1999999999999,1756.95,2314.9,1223.1000000000001,418.8,252.1,872.75,1189.8500000000001,5744.8,612.0,True
1429,2016,ATL,1986.5,4093.4000000000005,5.3203499999999995,495.95000000000005,1408.75,3.30465,1418.6,2932.1,5.2711500000000004,4.4033,800.4,1083.9,425.0,1701.0500000000002,2155.65,1214.9,512.1999999999999,321.0,878.05,1086.75,6013.9,600.0,True
1430,2016,BOS,1972.5,4560.7,4.6668,443.2,1338.45,3.43995,1382.2,3138.1,4.14635,3.9337,980.1,1285.0,536.3,1651.7,2248.6,1138.7,523.1,218.95000000000002,828.5500000000001,1237.2,6190.95,476.0,True
1431,2016,BRK,1888.7,3884.8,5.32455,357.3,1008.5500000000001,3.29965,1582.2,3405.7,4.89695,4.3048,805.1,1150.0500000000002,539.25,1609.8500000000001,2185.2000000000003,1090.4,429.4,233.10000000000002,868.3,1030.0,5732.349999999999,380.0,False
1432,2016,CHI,1921.6,4267.3,4.8645,405.45,1088.55,3.4781,1443.0,3354.2,4.37265,4.0203,795.4,1111.7,553.8,1853.0,2451.05,1014.5,335.4,315.70000000000005,821.2,1067.05,5919.65,590.0,False
1433,2016,CHO,1842.7,4084.2,5.1354,537.0,1481.65,4.0486,1261.2,2821.0,4.7548,4.3934,962.5,1301.2,447.05,1794.65,2276.55,941.1,408.4,282.40000000000003,728.8,1048.55,6028.099999999999,536.0,True
1434,2016,CLE,1846.5,4155.9,5.47845,558.7,1538.85,4.1444,1230.6,2566.8,4.9971,4.7472,768.4,1106.1,502.54999999999995,1683.55,2234.25,1048.3000000000002,383.0,198.55,773.55,1140.1,6089.0,680.0,True
1435,2016,DAL,1936.8000000000002,4158.400000000001,5.34435,497.95000000000005,1442.95,2.7275,1332.8,2857.4,5.1617500000000005,4.3049,929.3,1244.55,485.85,1742.1000000000001,2258.45,1158.9,394.2,197.70000000000002,734.25,1100.0,6020.4,452.0,True
1436,2016,DEN,1857.1,4221.4,5.3694,432.25,1276.9,3.98585,1403.0,3116.4,5.291,4.5627,891.4,1271.3,583.1,1689.35,2314.2,1067.7,416.7,252.55,874.05,1205.0,5923.299999999999,622.0,False
1437,2016,DET,1901.0,4124.6,5.1053999999999995,462.05,1348.6000000000001,3.8296,1410.6,3077.8,4.47815,4.3867,873.4,1440.0,666.35,1800.5,2502.15,968.0,388.3,214.9,784.95,1087.25,5950.599999999999,522.0,True
1438,2016,GSW,2152.4,4510.9,5.73705,717.0,1723.55,3.9205,1360.4,2797.8,5.242100000000001,4.5984,860.7,1191.25,491.25,1844.8000000000002,2377.1000000000004,1291.7,484.1,331.90000000000003,913.8,1195.75,6737.849999999999,676.0,True
1439,2016,HOU,1769.3,4079.5,5.5608,600.85,1722.75,3.03425,1254.8,2559.2,5.3605,4.4897,934.0,1544.45,585.25,1641.3500000000001,2266.3,975.7,568.3,290.6,952.6999999999999,1240.65,6167.45,576.0,True
1440,2016,IND,1821.3999999999999,3969.4,5.4247499999999995,438.6,1250.5,2.7166,1439.6,3081.6,5.05645,4.3166,857.2,1218.9,526.5,1730.55,2292.3,943.9000000000001,519.1999999999999,265.7,873.1,1154.3500000000001,5945.349999999999,414.0,True
1441,2016,LAC,1834.0,4162.4,6.2349,551.3,1502.7,3.4924,1308.8,2699.1,5.79115,4.9996,901.7,1442.8500000000001,464.95000000000005,1751.8000000000002,2245.3,1136.2,498.0,320.2,762.2,1202.65,6077.849999999999,534.0,True
1442,2016,LAL,1666.0,4207.4,4.4637,442.75,1384.65,2.34145,1218.8,2869.5,4.1026,3.5604,873.8,1242.15,517.45,1635.5,2199.8500000000004,809.7,406.7,228.9,797.6,1162.75,5651.95,360.0,False
1443,2016,MEM,1770.6999999999998,4029.7,8.00535,336.45000000000005,1010.8,4.9543,1399.6000000000001,3152.3,7.3374500000000005,6.5835,970.3,1318.8,505.55,1487.45,2046.75,972.7,508.1,220.05,772.05,1213.65,5775.3,1192.0,True
1444,2016,MIA,1877.2,4031.7,6.17805,312.8,928.85,3.09385,1480.2,3111.7999999999997,5.6838,4.9632,800.6999999999999,1204.25,487.6,1781.55,2308.1,950.4000000000001,376.4,371.6,820.9,1036.8,5803.349999999999,748.0,True
1445,2016,MIL,2052.9,4227.400000000001,5.0436,316.8,908.45,3.6734000000000004,1669.0,3600.1,4.37825,4.1802,896.9,1285.65,540.7,1605.0,2191.0,1148.0,471.29999999999995,311.0,906.55,1170.45,5800.85,496.0,False
1446,2016,MIN,1750.9,3654.4,5.08185,290.70000000000005,855.95,2.94395,1504.4,3125.1,4.80395,4.0777,1058.0,1433.25,516.9000000000001,1694.5500000000002,2240.0,1125.7,456.7,267.5,882.0,1191.75,5929.1,468.0,False
1447,2016,NOP,2022.0,4217.7,5.86575,440.3,1218.0,4.3199000000000005,1509.0,3338.4,5.4549,5.002,916.3,1267.7,487.55,1750.2,2270.4,1154.7,450.7,236.20000000000002,796.5,1189.4,6023.4,720.0,False
1448,2016,NYK,1762.8,4001.9,5.13045,391.40000000000003,1126.35,3.5250000000000004,1335.4,2980.4,4.29385,4.4599,802.1,1089.45,520.05,1654.95,2213.8,968.4000000000001,333.4,314.55,769.6,1111.0,5725.25,336.0,False
1449,2016,OKC,2036.8,4271.3,5.63385,449.05,1288.95,3.7040500000000005,1559.6000000000001,3152.8,4.94055,4.6721,1024.2,1383.7,663.75,1785.5,2501.9,1183.8000000000002,431.0,310.0,936.9499999999999,1174.7,6441.75,662.0,True
1450,2016,ORL,1965.0,3966.7,5.11155,392.5,1118.55,3.49885,1592.2,3386.9,4.828200000000001,4.1694,732.6,1067.25,523.25,1737.25,2301.35,1104.2,460.2,283.40000000000003,829.05,1194.15,5923.5,498.0,False
1451,2016,PHI,1828.6,4121.2,5.289,531.05,1550.7,3.7967,1370.3999999999999,3022.5,4.9349,4.3522,742.9,1198.8,474.20000000000005,1601.9,2113.15,1085.0,471.0,328.45,959.0,1230.95,5664.549999999999,466.0,False
1452,2016,PHO,1805.7,4196.2,6.3439499999999995,466.75,1346.25,4.1669,1285.6,2930.8,6.0568,5.2997,866.9,1255.45,571.1,1739.8000000000002,2351.7000000000003,937.2,442.0,201.55,1026.45,1284.9,5867.25,734.0,False
1453,2016,POR,1842.1,4480.4,4.7535,583.0,1566.8,3.0078,1205.4,2720.5,4.4685500000000005,3.9188,884.6,1236.3,545.95,1667.3500000000001,2261.85,979.8000000000001,385.0,237.9,867.8,1225.4,6134.9,482.0,True
1454,2016,SAC,2090.1,4118.2,4.7479499999999994,402.95000000000005,1129.5,3.13415,1617.4,3417.8,4.32615,3.9047,977.6,1469.5,562.3000000000001,1798.2500000000002,2395.15,1317.9,509.6,261.75,954.4,1187.5,6227.65,332.0,False
1455,2016,SAS,1936.7,4027.0,5.58735,382.55,1021.1,3.83385,1512.8,3103.9,5.19195,4.6166,765.9,1055.15,451.75,1705.6000000000001,2196.6,1109.6,469.09999999999997,302.8,769.0,980.45,6026.549999999999,744.0,True
1456,2016,TOR,1793.1,4062.7,5.08485,440.3,1191.8,3.3325500000000003,1270.8,2833.1,4.6885,4.0948,1044.2,1438.5,538.45,1753.95,2326.15,885.6,442.09999999999997,311.0,753.75,1134.2,5982.25,552.0,True
1458,2016,UTA,1722.6,3926.6,4.89285,461.35,1298.05,3.0002000000000004,1251.4,2701.7,4.6242,4.0291,789.3,1185.45,544.15,1652.0,2234.55,840.7,431.5,294.55,859.4,1135.95,5683.15,558.0,False
1459,2016,WAS,1974.8999999999999,4268.3,6.0438,455.2,1269.9,3.5933,1451.4,3104.4,5.6606000000000005,4.9313,854.3000000000001,1227.5,449.6,1653.1000000000001,2136.25,1237.4,492.2,207.60000000000002,838.5,1174.9,6090.849999999999,666.0,False
1460,2017,ATL,1882.9,4097.6,5.994149999999999,459.15,1344.65,3.84075,1379.4,2890.1,5.723450000000001,4.9641,887.0,1343.45,537.95,1764.55,2333.7,1093.2,459.2,259.25,923.4,1031.4,6014.599999999999,648.0,True
1461,2017,BOS,1950.4,4225.1,4.9155,596.95,1664.9,3.8876500000000003,1259.0,2613.4,4.7117,4.2075,1005.2,1272.65,425.45,1660.5500000000002,2128.6,1109.4,425.4,225.95000000000002,780.35,1174.05,6330.849999999999,448.0,True
1462,2017,BRK,1835.4,4015.1,6.1452,515.9,1518.8,4.816750000000001,1265.6,2630.2999999999997,6.1377500000000005,5.3118,966.0,1313.65,422.75,1705.9,2165.2000000000003,972.5,410.1,254.65,976.0,1180.15,6149.049999999999,562.0,False
1463,2017,CHI,1830.2,4120.2,5.0306999999999995,393.3,1155.9,3.6805000000000003,1418.6000000000001,3117.6,4.68675,4.2632,812.0,1125.5,614.3,1698.45,2358.8,1057.8,454.29999999999995,256.70000000000005,790.0,1003.95,5967.45,472.0,True
1464,2017,CHO,1935.0,4347.3,5.904,502.55,1423.85,3.1587,1289.6,2871.5,5.47435,4.7027,989.6,1297.75,428.8,1728.95,2192.35,1077.5,393.0,253.60000000000002,683.6,962.4000000000001,6137.4,610.0,False
1465,2017,CLE,1925.6,4180.3,6.2721,652.8000000000001,1703.65,4.37195,1204.2,2458.5,6.00615,5.4628,857.6,1225.25,478.9,1722.6,2232.75,995.9000000000001,374.4,210.75,795.0,1025.1,6441.65,746.0,True
1466,2017,DAL,1963.3,4202.9,6.9234,549.0,1538.5,4.569,1279.0,2758.2999999999997,6.57565,5.7581,764.1,1022.25,417.35,1623.55,2068.3,1109.5,423.2,215.20000000000002,682.8,1104.8,5761.0,844.0,False
1467,2017,DEN,1945.8,4231.0,6.8811,566.4,1538.6,3.77375,1412.4,2872.2,6.276350000000001,5.5356,879.7,1257.6,586.2,1752.15,2382.3,1126.7,387.3,211.5,895.95,1089.6000000000001,6477.2,754.0,False
1468,2017,DET,2009.6,4208.5,4.4532,400.75,1213.6,2.8153,1588.8,3372.5,4.225350000000001,3.6204,689.2,1070.8,604.9,1862.6000000000001,2495.55,1043.2,388.8,209.5,693.8,1031.95,5903.15,472.0,False
1469,2017,GSW,2199.9,4411.2,6.13155,643.55,1663.45,2.96335,1491.0,2875.9,5.810650000000001,4.8033,885.0,1221.45,486.3,1815.95,2336.65,1296.3,530.1,366.6,889.95,1120.55,6772.099999999999,654.0,True
1470,2017,HOU,2042.5,4308.6,5.85495,765.75,2145.2000000000003,3.6976000000000004,1323.4,2489.8,5.457400000000001,4.9512,1116.8,1510.7,545.7,1668.75,2258.05,1263.7,463.4,231.75,883.55,1144.65,6744.549999999999,562.0,True
1471,2017,IND,1889.8,3909.2,4.8558,444.75,1179.0,3.2020000000000004,1462.0,3072.2,4.45335,3.9423,940.4000000000001,1217.05,450.65,1655.55,2139.4,1108.9,459.1,276.35,797.6,1112.2,6128.85,386.0,True
1472,2017,LAC,1957.8999999999999,4184.1,4.5771,547.55,1453.1,3.17605,1377.6000000000001,2779.2999999999997,4.37195,3.8564,943.4,1402.15,484.9,1820.2,2332.3500000000004,1093.6000000000001,432.2,234.9,777.3,1133.9,6319.799999999999,406.0,True
1473,2017,LAL,1858.9,4346.6,5.5881,511.09999999999997,1464.3,3.543,1364.4,2950.7,5.1826,4.6056,787.6,1145.75,566.55,1605.55,2214.15,916.4000000000001,462.5,208.45000000000002,897.9499999999999,1183.15,6067.349999999999,486.0,False
1474,2017,MEM,1837.1000000000001,4014.6,4.9158,465.0,1319.3,3.2673,1302.6,2906.2,4.66305,4.1104,965.3,1290.25,476.65,1608.0,2142.2000000000003,1012.4000000000001,456.9,221.2,757.65,1253.5,5870.45,574.0,True
1475,2017,MIA,2041.9,4413.0,4.64925,544.9,1486.7,3.2386000000000004,1455.0,3124.4,4.33835,3.8529999999999998,828.5,1228.65,548.55,1754.5500000000002,2344.65,1012.6,410.3,313.8,779.1,1165.4,6046.25,530.0,False
1476,2017,MIL,1787.3,3710.9,5.45535,460.75,1233.55,3.4465000000000003,1385.6000000000001,2796.5,5.6391,4.4995,793.0,1158.45,452.85,1590.45,2070.15,995.0,448.4,281.25,822.35,1163.1,5977.75,670.0,True
1477,2017,MIN,1877.2,3831.1,4.9056,360.15,1029.55,2.8243,1513.2,3064.7,4.66335,3.9459,964.5,1295.45,578.5,1641.6000000000001,2261.2,1205.7,460.3,243.20000000000002,813.5,1143.35,6126.9,432.0,False
1478,2017,NOP,2058.7,4174.7,8.1192,478.65,1358.15,5.85815,1541.2,3276.6,7.91115,7.032,895.3,1299.65,439.85,1889.9,2363.0,1144.2,442.3,308.65,758.1,1036.25,6090.3,936.0,False
1479,2017,NYK,1914.4,4279.4,5.04765,457.95,1312.0500000000002,3.11525,1441.6000000000001,3151.3,4.652,4.0994,827.0,1128.55,636.45,1720.4,2394.9,997.6,397.8,305.35,809.75,1173.25,6076.45,350.0,False
1480,2017,OKC,2087.6,4448.3,5.88975,454.6,1378.2,4.2053,1559.6,3309.9,5.8835,4.821,1085.4,1490.25,634.4,1734.1,2414.0,1121.5,448.4,263.15000000000003,892.0,1190.95,6263.2,598.0,True
1481,2017,ORL,1910.8999999999999,4175.3,5.0922,446.0,1354.95,3.75645,1431.8,3117.2,4.81695,4.3426,801.7,1164.45,496.35,1771.5,2305.65,1095.0,404.8,268.35,784.65,1102.0,5898.75,526.0,False
1482,2017,PHI,1874.5,3934.3,6.9021,503.7,1477.8500000000001,4.246700000000001,1383.4,2896.2,6.7081,5.595,818.0999999999999,1193.6000000000001,501.75,1685.95,2221.3,1171.0,479.5,286.6,981.55,1255.95,5938.049999999999,642.0,False
1483,2017,PHO,1917.7,4454.7,5.22705,394.95,1185.95,3.51765,1435.2,3160.7,5.0791,4.362299999999999,1034.0,1417.9,594.5500000000001,1733.85,2369.0,954.5,464.4,265.2,925.05,1418.0,6274.099999999999,580.0,False
1484,2017,POR,1908.6000000000001,4400.8,4.6614,565.25,1486.65,3.36675,1272.2,2786.0,4.30105,3.9445,952.5,1283.6000000000001,480.55,1678.15,2201.0,937.8000000000001,392.5,257.3,806.5999999999999,1189.95,6307.8,562.0,True
1485,2017,SAC,1937.6,3890.3,6.0108,457.8,1209.45,4.635050000000001,1464.8,3117.6,5.33565,5.1119,955.5999999999999,1335.0,452.05,1716.45,2198.6,1046.0,431.09999999999997,224.40000000000003,875.8000000000001,1178.25,5986.349999999999,552.0,False
1486,2017,SAS,1900.4,4031.6,5.25975,481.45,1251.1,3.7147,1390.4,2914.8,4.7854,4.4035,814.3,1132.65,500.25,1744.8500000000001,2282.0,1083.6,453.59999999999997,310.55,791.0,1036.75,6125.2,570.0,True
1487,2017,TOR,1952.7,4313.700000000001,5.41695,457.90000000000003,1265.05,3.8922000000000003,1379.6,2977.7999999999997,5.079400000000001,4.4841,993.6,1320.15,541.0500000000001,1671.6000000000001,2253.6,953.6,475.29999999999995,269.55,727.1,1196.2,6250.45,690.0,True
1489,2017,UTA,1756.1,3799.8,4.8492,514.7,1375.95,3.3486000000000002,1263.6000000000001,2550.7,4.56285,4.0315,852.7,1244.7,498.05,1721.6000000000001,2249.25,874.2,382.9,291.75,778.75,1063.15,5869.15,482.0,True
1490,2017,WAS,2032.7,4344.0,5.12205,494.05,1329.45,3.2537000000000003,1499.0,3144.1,4.82855,4.2154,883.5,1194.4,512.0500000000001,1691.8000000000002,2240.9,1239.5000000000002,484.4,220.05,822.95,1222.0,6375.65,554.0,True
1491,2018,ATL,1899.8,4317.5,6.6027,569.7,1579.2,5.38175,1258.2,2719.0,6.0678,5.8703,801.0,1077.75,452.8,1671.5,2161.0,1160.2,442.7,224.55,915.5,1110.45,6039.0,584.0,False
1492,2018,BOS,2009.0,4239.2,5.65185,568.25,1510.05,3.9484000000000004,1319.8,2864.2,5.7506,4.8151,823.6,1122.4,479.75,1837.5500000000002,2354.15,1035.7,422.2,251.25000000000003,827.2,1143.85,6102.8,648.0,True
1493,2018,BRK,1838.8999999999999,4301.0,6.28155,672.6,1879.5,5.0321,1161.6,2442.2,5.8123000000000005,5.3945,853.7,1185.55,465.70000000000005,1698.15,2202.4,1126.1000000000001,355.09999999999997,250.20000000000002,864.25,1161.45,6212.099999999999,650.0,False
1494,2018,CHI,1951.0,4509.4,5.688,580.5,1633.9,4.3911,1314.6,2940.7,5.468500000000001,4.8787,697.0,997.3,462.85,1704.7,2212.8,1157.8,444.3,177.45000000000002,824.65,1069.2,5990.099999999999,642.0,False
1495,2018,CHO,1961.4,4385.7,5.35665,529.15,1444.6000000000001,3.85705,1363.2,2993.1,4.6113,4.4883,1047.8,1520.6,510.4,1842.15,2390.65,1008.1000000000001,387.4,245.85000000000002,773.0500000000001,983.7,6312.849999999999,548.0,False
1496,2018,CLE,1973.6999999999998,3963.7,7.14345,589.15,1580.4,4.46825,1371.2,2653.1,6.8726,6.0139,860.0,1235.45,437.90000000000003,1785.1000000000001,2252.4500000000003,928.3000000000001,387.2,197.8,829.6,1059.75,6407.0,816.0,True
1497,2018,DAL,1996.4,4142.2,6.6903,557.65,1556.5,3.9966000000000004,1329.4,2791.9,6.40695,5.5192,733.6,1041.15,424.4,1783.65,2235.85,1115.8000000000002,393.4,217.25,710.05,1116.6000000000001,5984.099999999999,800.0,False
1498,2018,DEN,2042.7,4304.0,5.5014,584.55,1579.1000000000001,3.5885000000000002,1384.4,2832.5,5.4499,4.6355,874.5,1226.2,540.6,1744.25,2329.75,1066.8000000000002,427.2,261.9,892.05,1071.25,6411.15,752.0,False
1499,2018,DET,1954.6000000000001,4229.7,6.78615,548.15,1473.65,3.9791,1360.2,2958.7999999999997,6.1015500000000005,5.6348,728.1,1083.0,543.8000000000001,1786.45,2360.9,1045.7,427.79999999999995,214.9,784.7,1044.85,6045.95,774.0,False
1500,2018,GSW,2057.4,4180.5,6.066,626.05,1586.25,2.94395,1461.2,2763.0,5.68875,4.826,834.6,1091.15,440.95000000000005,1768.65,2237.3,1206.6000000000001,444.8,407.65000000000003,917.6999999999999,1135.55,6615.4,658.0,True
1501,2018,HOU,1862.2,4188.0,6.68715,828.7,2285.55,3.63065,1126.0,2142.5,7.334650000000001,5.6694,917.0,1301.5,485.4,1783.3,2296.1,983.1,472.4,266.15000000000003,832.3000000000001,1124.7,6507.749999999999,806.0,True
1502,2018,IND,2028.8,4228.7,5.84805,467.85,1266.95,3.5333500000000004,1501.8,3158.5,5.41275,4.7425,750.8,1042.5,485.1,1682.8000000000002,2206.9,1050.2,499.1,230.20000000000002,799.8,1087.85,6144.849999999999,530.0,True
1503,2018,LAC,1958.0,4181.3,7.0728,522.25,1471.0,4.38945,1489.8000000000002,2961.5,6.63345,5.8108,898.0,1364.95,557.65,1830.8500000000001,2416.25,966.4000000000001,429.49999999999994,241.5,886.1,1139.45,6303.45,628.0,False
1504,2018,LAL,2031.1,4131.900000000001,7.4856,494.9,1424.0,4.147600000000001,1527.0,3069.5,7.81775,6.1952,826.2,1284.7,547.6,1856.7500000000002,2445.75,1083.3,438.7,260.1,951.0,1239.9,6262.9,768.0,False
1505,2018,MEM,1888.8999999999999,4043.9,7.2559499999999995,454.8,1283.95,4.61365,1327.2,2902.7,6.7703,6.0301,891.3,1187.65,447.5,1614.8000000000002,2106.5,1035.6000000000001,433.7,259.85,874.7,1304.5,5825.799999999999,812.0,False
1506,2018,MIA,1975.0,4235.7,5.4711,583.6,1612.8,4.3787,1351.6,2817.4,5.4418,4.7207,754.8000000000001,1075.6,474.70000000000005,1791.1000000000001,2300.8500000000004,988.2,420.79999999999995,283.4,835.3,1141.8,6044.4,836.0,True
1507,2018,MIL,1999.6,4031.1,7.4152499999999995,462.95,1295.35,4.70695,1483.2,2928.5,7.0069,6.2031,892.6,1246.5,432.05,1605.45,2070.1,1071.1,503.0,293.35,795.05,1218.4,6219.599999999999,920.0,True
1508,2018,MIN,2013.1,4089.5,5.3826,384.4,1098.3500000000001,3.7489500000000002,1545.0,3131.1,4.457050000000001,4.6358,967.0,1295.2,532.25,1715.8500000000001,2283.5,1094.4,480.59999999999997,232.9,723.65,1056.3,6362.849999999999,460.0,True
1509,2018,NOP,2008.7,4275.9,6.36675,522.2,1435.15,5.97735,1440.2,2895.1,5.7121,5.5383,737.1999999999999,1100.1000000000001,408.85,1814.7,2262.35,1243.0,445.0,311.25,902.95,1069.9,6452.4,730.0,True
1510,2018,NYK,2082.1,4319.1,6.4418999999999995,432.7,1235.7,4.12655,1604.6000000000001,3361.9,5.96905,5.2147,724.9,1021.1,559.9,1788.2,2382.05,1158.1,382.3,283.3,876.3,1180.35,6077.799999999999,654.0,False
1511,2018,OKC,2055.3,4363.1,5.45475,543.35,1532.85,3.3618500000000004,1423.8,2974.1,5.11205,4.5833,880.6,1315.85,620.0500000000001,1607.2,2283.15,1121.7,515.8,262.55,803.35,1137.15,6320.549999999999,478.0,True
1512,2018,ORL,1916.9,4039.1,5.89935,490.95,1396.3,4.517250000000001,1345.8,2838.0,5.5154000000000005,5.0282,779.2,1107.45,449.20000000000005,1725.4,2207.9500000000003,1129.4,433.2,274.2,853.9,1104.2,6025.9,596.0,False
1513,2018,PHI,2062.7,4137.4,6.921,560.2,1496.2,4.6273,1482.6000000000001,3006.8,6.5997,5.9224,859.4,1271.45,541.7,1890.0,2480.55,1313.3000000000002,481.8,276.15000000000003,973.6,1266.7,6391.249999999999,784.0,True
1514,2018,PHO,1787.3,4289.2,6.55785,498.05,1481.15,3.9736000000000002,1269.8000000000002,2731.5,6.5158000000000005,5.4959999999999996,859.0,1255.3500000000001,518.5,1743.5,2296.1000000000004,1011.5,399.0,237.75000000000003,922.2,1244.25,6041.05,684.0,False
1515,2018,POR,2019.0,4374.0,5.91045,540.25,1464.4,3.4792500000000004,1400.8,3047.6,5.5137,4.73,926.9,1196.15,539.4,1900.5500000000002,2473.55,930.3,395.9,281.6,803.6,1140.7,6194.9,598.0,True
1516,2018,SAC,1924.3,4315.9,5.3211,508.9,1344.95,3.9104,1425.8,3192.2,4.9577,4.456,634.8,928.3000000000001,473.45,1600.8500000000001,2112.7000000000003,996.6,445.0,213.75,818.1,1130.0,5757.7,446.0,False
1517,2018,SAS,2052.1,4129.7,5.30745,436.65,1233.6000000000001,3.59845,1573.2,3346.7,5.00295,4.4422999999999995,850.1,1189.5,538.5,1768.8000000000002,2346.5,1052.9,443.0,295.55,783.9,974.85,5994.2,648.0,True
1518,2018,TOR,2106.8,4413.7,5.95965,610.4000000000001,1708.05,4.4706,1416.8,2790.0,5.7503,5.3519,882.6,1175.95,501.15000000000003,1773.15,2313.35,1245.8,443.0,336.65,785.05,1245.65,6534.7,726.0,True
1520,2018,UTA,1792.3999999999999,4058.8,6.3759,595.6,1624.8500000000001,4.8025,1276.0,2629.1,5.2212000000000005,5.7763,847.6,1182.05,486.6,1715.65,2227.35,989.5,493.09999999999997,300.45000000000005,865.3,1115.05,6043.849999999999,860.0,True
1521,2018,WAS,1830.0,4139.8,4.6917,538.05,1427.95,3.0775500000000005,1325.8,2810.1,4.4243500000000004,3.8468,801.8,1133.8,497.40000000000003,1647.05,2180.8,1153.7,446.59999999999997,223.05,871.7,1220.85,6172.449999999999,470.0,True
1522,2019,ATL,2091.7999999999997,4583.7,7.11795,633.0,1815.35,5.3018,1336.0,2770.7,6.249750000000001,6.2547999999999995,919.9000000000001,1285.65,572.6,1748.45,2371.65,1267.5,464.7,270.95,1023.9000000000001,1346.15,6615.95,592.0,False
1523,2019,BOS,2165.4,4466.900000000001,6.0369,612.5,1676.45,3.7356000000000003,1414.0,2843.7,5.9056500000000005,4.9448,773.5,1035.15,489.90000000000003,1769.7,2300.6,1205.3000000000002,490.09999999999997,289.8,765.55,1170.7,6573.4,602.0,True
1524,2019,BRK,2090.1,4703.8,6.10065,687.45,1922.75,3.30335,1304.6,2696.3,6.15815,5.1568,1007.5,1416.8,558.95,1842.65,2440.0,1216.8000000000002,380.59999999999997,223.8,870.45,1221.0,6612.0,516.0,True
1525,2019,CHI,1940.8,4402.1,6.3417,484.7,1371.1,5.053450000000001,1410.0,3067.9,5.96555,5.4139,761.8,1068.3000000000002,444.65,1678.95,2156.9,1046.5,426.6,227.9,846.8,1146.2,6089.75,710.0,False
1526,2019,CHO,2063.1,4651.8,5.1243,613.0,1749.7,3.1447000000000003,1325.8,2850.7,4.9957,4.2586,977.9,1299.25,504.1,1696.1000000000001,2235.6,1121.4,410.5,256.3,711.6,1088.05,6499.7,624.0,False
1527,2019,CLE,1932.8,4448.4,7.1495999999999995,541.5,1531.8,5.9198,1320.6000000000001,2940.9,6.639600000000001,6.326,818.8,1112.7,554.1,1649.3500000000001,2240.55,935.2,365.5,126.60000000000001,776.8,1140.65,6102.9,1040.0,False
1528,2019,DAL,1950.8,4359.7,5.7954,634.2,1864.55,4.6102,1246.8,2531.8,5.74955,5.1341,943.3,1371.7,502.65,1815.3500000000001,2356.15,1125.2,371.0,232.70000000000002,839.0500000000001,1144.55,6357.8,888.0,False
1529,2019,DEN,2190.0,4393.7,5.55945,555.3,1558.25,3.9082500000000002,1557.8,3121.1,5.38075,4.7119,806.1,1166.9,607.0500000000001,1853.95,2504.15,1193.1000000000001,425.59999999999997,239.5,800.4,1160.45,6464.549999999999,656.0,True
1530,2019,DET,1982.0,4432.6,5.0257499999999995,658.45,1877.5,4.1386,1329.8,2821.5,4.7193000000000005,4.4671,854.1,1268.8500000000001,615.5500000000001,1779.65,2430.85,1048.2,384.0,222.8,802.8,1256.15,6238.4,658.0,True
1531,2019,GSW,2138.6,4491.6,6.12225,705.4,1810.4,3.2958000000000003,1375.4,2650.5,5.840050000000001,5.0064,811.0,1083.7,488.90000000000003,1810.9,2336.3500000000004,1223.8000000000002,427.5,337.65000000000003,832.95,1231.95,6887.4,634.0,True
1532,2019,HOU,2108.2000000000003,4696.3,6.8319,872.25,2452.1,4.4975000000000005,1179.6,2306.2999999999997,6.7845,5.9238,1126.2,1423.4,539.55,1652.4,2227.25,1163.5,494.2,257.85,763.9,1241.55,6730.45,766.0,True
1533,2019,IND,2047.4,4159.5,4.9503,487.35,1303.65,4.20195,1547.4,3146.0,4.5692,4.1713,796.8,1148.2,481.90000000000003,1780.65,2297.05,1243.0,497.8,287.65,822.15,1123.2,6287.4,480.0,True
1534,2019,LAC,2072.4,4290.1,6.9546,529.55,1372.05,4.3595500000000005,1538.4,3174.6,6.38265,5.7669,1095.9,1533.3,491.5,1838.15,2371.6,1108.6,394.0,252.9,857.85,1329.75,6696.95,708.0,True
1535,2019,LAL,1982.6,4284.5,6.8445,554.7,1645.85,4.536650000000001,1478.8,2844.6,6.58725,5.691,752.0,1195.15,515.5,1811.3000000000002,2366.2,1161.5,434.3,295.65000000000003,925.65,1190.5,6472.849999999999,612.0,False
1536,2019,MEM,1943.1,4225.4,8.3112,501.4,1467.05,5.4412,1338.6000000000001,2844.8,8.24715,7.069,935.7,1280.05,415.15000000000003,1690.2,2147.8,1149.5,479.2,288.5,810.35,1244.8,6062.45,1038.0,False
1537,2019,MIA,1858.8999999999999,4361.099999999999,4.8744,626.2,1780.4,3.58985,1295.6000000000001,2694.5,4.86415,4.2359,716.6,1149.1000000000001,566.45,1823.5500000000002,2428.5,996.9000000000001,425.2,296.95,882.2,1188.35,6116.049999999999,786.0,False
